target,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,32.83649984,0,1023.129895,16.88431892,0.145168524,0.926298238,18.47685625,2.210060135,1.72981174,4.442039132,-1091.157288,14638.09131,-0.963144924,15.89535527,4.213546063,3.061130471,1.60963923,10.96597042,4.667055664,2.931825714,3.603555003,7.970262649,0.538685358,9.711073596
0,53.60446366,0,509.8147477,2.240347147,4.430784872,1.618849835,94.7518036,2.683155136,2.499307321,5.732095697,3290.887055,-3023.720073,9.747961847,17.12518531,2.915426577,2.266319006,1.821137349,1.94168165,2.599119109,2.208740388,0.017990878,-1.649652674,1.62857847,-2.431833693
0,33.94667114,0,165.5363733,3.429803041,3.874872044,1.920237806,36.26634684,1.793424412,1.635990563,2.602264127,6284.672244,11527.57233,3.613178424,12.08596837,2.621134543,2.919509313,-0.904344056,19.63450304,2.443584663,3.844027112,2.979084631,4.428012373,1.612866613,1.039600715
0,32.31206172,0,349.6951764,5.878396783,5.003930213,3.093615704,70.21304395,2.921239858,3.656974146,2.61734843,7684.828288,20653.73137,3.497864192,21.69319238,4.454945112,4.555822403,0.751231441,16.01298336,1.308774744,3.592668307,2.526255167,6.151618958,-2.008345386,-0.231664728
0,47.07657025,0,1422.496693,12.0273847,2.416805276,2.405633695,47.84389943,3.142130484,0.797441341,3.916302066,-2975.087848,17756.20888,-1.105842896,11.24207853,3.135144306,3.519969793,0.837181166,10.97487993,1.945820231,2.933903116,16.24535199,7.843082811,2.796859997,10.29035633
0,40.72038949,0,1366.482102,0.935816516,1.105330906,2.609462059,41.7948158,2.153521258,1.314502732,3.262653352,748.5732196,8407.707843,-0.131762135,26.09604714,4.33480331,0.644716205,1.781150177,12.25188018,3.11991519,2.72598141,8.513668518,9.455286381,3.189980323,0.923024864
0,44.278908,0,155.5685875,19.87373367,3.059018915,2.186564504,82.19371824,2.781444072,2.081923052,-0.261437306,9823.234417,6437.052159,-1.051388006,11.26992831,3.390004082,2.860105264,0.590786338,15.16173354,2.561719745,2.270913679,18.42018863,10.02615028,3.890459401,12.15691904
0,43.00093109,0,558.5326939,4.882584986,2.315872683,4.877818847,37.48936649,2.86331424,-0.087849312,4.244390807,4878.914184,-1827.324035,3.031295164,13.15987248,3.472454467,3.324662387,-0.217869704,9.222565881,3.45639914,2.678127105,-0.625644959,-1.87167951,2.004454206,1.84452225
0,42.34763382,0,1894.978437,2.570786073,0.257409968,1.781322336,110.954194,3.172689629,1.578038785,3.248867056,2982.687712,28256.72507,2.486463096,19.18070928,3.459840426,-0.275700832,0.216079212,10.31768223,3.514499636,1.839646596,-1.413299661,1.272079483,-1.310794157,0.206221299
0,53.1547384,0,686.1779424,-8.109913419,1.038414831,0.797072811,47.60898139,1.14513425,6.008339042,4.505338228,17605.9473,21585.06577,10.82442118,24.21884963,4.145765135,4.836346197,0.820447432,26.48793315,-0.169527902,2.399194561,19.17318623,8.669417702,9.096024278,8.731013111
0,36.22364628,0,1179.633041,4.727874294,4.271188465,3.016030723,66.27809328,1.428292141,1.72301026,4.184084963,999.2573255,16467.24351,2.469771376,17.14895806,2.86102309,3.073088879,0.74922648,1.989620662,3.002008475,1.946172243,7.366079116,-0.569294732,-0.848490404,2.893276505
0,30.16656687,0,458.0017964,8.151329389,3.489172575,0.57512229,108.6436092,3.465488923,0.317792177,3.536575206,7243.454727,24237.33973,7.065611669,19.70398581,2.843129973,0.977870181,-0.531238544,2.572891764,-0.107946564,2.911067919,3.933823972,-0.46024679,-2.031714022,2.411787297
0,39.37120997,0,633.5868626,6.846129974,4.469799541,2.237819008,49.52490815,1.972825779,2.379909229,3.274224839,4804.282389,17560.53302,3.063118874,21.90591127,4.061567532,2.848454887,0.68061932,14.42233911,2.710752418,4.661318512,3.488927074,2.227957494,0.083498297,8.986794521
0,33.06780839,0,1414.054226,1.988555694,4.446922985,2.610858227,69.2417395,3.290933575,1.973994074,3.027194409,2323.710199,5708.406185,4.810615097,12.73422263,3.064766662,3.11685532,-0.912823664,11.07986627,3.182063628,3.039494201,2.045072151,2.412176088,-1.789442216,5.114972847
0,48.42712675,0,-734.5591704,29.18643684,1.631524442,3.666133001,47.47538449,1.965044872,0.417415536,4.127191543,3716.329343,17123.67625,1.069774859,13.85307286,2.805116112,3.979463741,0.047554772,26.88333576,2.521809087,3.216193813,19.37381931,7.433053541,1.999257868,4.916522641
0,63.65239309,0,1481.265003,8.250750981,5.771344618,2.031201597,88.9618586,2.69972026,1.247551851,2.729398855,9930.99097,12420.54093,7.592045498,16.79173634,3.000818947,3.539851954,0.133127774,17.24646056,3.865961798,3.787873839,12.76697854,3.345988113,7.495633895,-1.10175372
0,41.5976859,0,1659.623183,15.10057553,2.994276041,4.034271165,37.72178972,4.656602108,1.373380172,4.734021622,876.4350737,4257.087212,4.393418119,13.52540582,2.743867382,4.705979744,1.308536831,13.34694572,1.32163215,3.688970182,6.518784039,5.525330237,-1.041498564,0.926829761
0,32.50014328,0,714.1936143,8.774097061,4.537377905,2.355409355,23.62989705,3.516576635,2.143336549,4.370791341,5323.8027,17108.28076,3.802528893,20.62946213,3.030071809,4.645030893,2.553471438,4.737644141,3.465798158,2.872510721,2.964944489,3.55864258,-1.443842606,2.813117977
0,53.67515017,0,585.1741652,6.787507515,3.626644372,4.710248109,67.47423064,2.515818078,3.379786983,4.424705509,7136.001152,10135.82461,2.236907169,18.82923292,3.069428435,2.277143485,0.052477094,16.97649592,1.878967301,0.678781499,-2.501398083,-0.129801757,4.258157395,6.614730832
0,33.60790206,0,799.0931212,15.95691016,0.90608792,3.979804075,48.42130216,3.176654919,2.336700362,0.402598093,595.768294,14622.62384,2.121256126,10.00244571,2.815154073,4.560192527,0.655969626,9.946728595,2.566130891,1.880859034,-1.076127505,5.904641347,5.0042197,-2.570871125
0,38.90881176,0,836.0861273,-2.353984136,2.897816525,4.588775761,62.06698113,3.258275433,2.178113128,1.414600322,13015.44044,6227.06393,10.26567645,13.51135725,2.884816038,1.509035196,1.259903605,14.39615295,3.235895357,2.127156939,2.698572208,2.66532606,0.250071194,0.331370256
0,38.08983641,0,648.0285429,3.882522043,0.078995075,2.203919489,49.9314066,1.812231718,1.789697979,4.273602754,3027.228439,22511.76818,0.786059669,13.40856098,2.407323814,4.695028439,1.074453878,9.983416154,-0.072658718,2.284189455,5.70327814,8.142200956,1.772170028,-3.685830064
0,49.43924465,0,951.3657263,4.112675611,2.132109963,3.680457876,48.62373029,3.107343836,0.515473887,1.741167697,8274.144066,16634.33967,4.624483003,12.53375775,3.251785733,2.540263908,0.130165851,16.09635863,3.073012967,3.080514881,8.208365686,0.009727159,3.152055315,8.736882078
0,28.83567442,0,551.1028278,5.071983279,3.575829327,1.019301369,83.99688174,3.87240068,1.026862419,3.436647133,1598.986521,10234.49161,0.880127693,22.8119563,3.561020645,0.291474748,0.225116948,-0.033970484,4.893102299,2.750437989,-1.784612321,1.528206822,-0.114596465,0.798254592
0,47.00240181,0,1015.209075,3.820618487,0.088277503,1.595991898,37.61463442,2.355826851,1.232443359,2.681538471,6408.137974,6654.224802,4.802372092,12.21342654,2.620620772,5.137197708,-0.112147094,13.35840216,1.848436154,2.597813614,4.340886773,1.271347866,0.617006868,3.155456894
0,39.5689305,0,819.1185952,17.92876264,4.507714216,4.320227709,17.01222354,3.242176353,3.163407908,1.188331428,6975.409364,10435.44968,5.472866013,13.42421809,2.944698572,2.666669358,1.320417858,12.43399498,3.990095214,1.406108872,12.71118029,0.700200798,4.05720133,5.520886047
0,33.7290402,0,1593.138738,-6.441897133,5.340299508,3.082419953,65.18351007,3.402640533,0.856352403,1.476096389,9321.847882,-1048.319413,6.10609083,22.60302001,4.032353852,5.036524021,0.572073796,18.85989646,1.339627672,2.406779448,-0.660672286,2.814631756,1.819639235,1.9666034
0,48.24013071,0,243.4771253,7.336781472,3.93777214,2.156739627,52.75389211,3.603227343,4.171403448,3.701702419,14276.14358,15491.47846,2.542525708,28.45215088,3.872283715,1.60624274,0.689319343,14.88307774,1.537274413,3.399956237,20.07322747,12.35177426,7.289443257,7.96070301
0,39.63083306,0,1703.846622,1.664172216,2.255988209,-0.922891842,40.56649557,4.413694968,3.810350415,-0.685377106,17499.60632,10221.44937,2.413914582,11.74947545,2.688915551,4.518807801,0.947066399,13.1182225,6.372540822,3.577093736,26.90190615,10.8361413,1.633069665,8.312543882
0,41.13984068,0,875.6759982,5.942106681,3.820186932,1.845515714,38.18195466,1.149243188,3.014058143,1.402115696,10970.78274,8604.098417,0.558565045,11.08691896,3.171380417,1.921229209,0.766135581,16.6542782,3.632739157,2.891733844,5.912105365,7.939249376,1.613091555,5.513369767
0,42.0574012,0,107.2124138,7.651822207,4.996627522,3.075233818,97.76114126,2.635000925,0.859448641,5.072801814,4435.876204,13102.53102,-0.349250027,11.1973753,2.814062182,1.040485618,-0.005398037,11.10615659,1.004993299,4.588164298,6.255786612,-3.592915836,-0.403877184,1.840819689
0,42.39166016,0,1092.276856,25.62810431,2.454520229,5.64172966,73.35093467,4.250712802,3.355615926,3.871823486,12218.11261,9672.784695,1.040975727,13.92832717,2.986203731,2.793655501,1.104125741,21.25414873,4.006054324,3.147994896,17.83773753,8.836414994,10.11837012,14.67182611
0,56.02068964,0,33.50112487,25.66215098,3.4535012,4.672808547,35.07973829,4.043263868,2.803897094,3.241774931,-23.97516646,1697.570396,1.675207872,28.40185181,3.774013831,2.3222102,-0.490919308,21.46395668,2.064516641,2.112741518,29.10837092,16.60499295,15.2636044,15.39431499
0,21.13424115,0,269.7513254,-0.740328572,3.341668824,5.329500296,85.81519312,2.932082534,1.252748074,4.897373924,2150.594603,21086.821,-1.872077315,14.90140581,3.113302623,3.090888356,3.141665185,5.597489264,5.229477954,3.199744108,0.498633542,-4.02148274,-1.779656895,-1.387783401
0,34.96399754,0,770.8114904,28.49987793,2.25220091,3.871762061,38.23873877,0.986815548,3.115484394,2.365218074,12313.58276,17595.30536,5.460595081,20.06801876,2.759683037,0.050762905,-0.128075221,7.495521556,3.179115149,3.674438016,6.898807021,11.33361162,3.913998291,10.05948827
0,42.56906302,0,868.1038075,-3.634397535,0.420378041,3.046322342,89.64786258,2.764384791,1.590534499,3.529635842,-3194.009605,8153.935252,2.958749329,20.92375243,4.015514328,4.952927642,-1.000791195,4.910710022,2.916693911,1.938234084,9.774753896,-0.13279997,1.818659965,6.270127234
0,53.40779846,0,1414.2632,23.56100058,1.141106959,3.396424849,59.940882,3.939611021,1.496820384,3.48569889,3996.616914,-5069.477643,2.602130415,11.58934487,2.675588002,4.037045298,2.042414492,23.43637329,1.724980891,3.398785556,24.28622639,6.231172235,4.229831011,7.569667785
0,51.0549269,0,320.7072827,-7.820503953,2.143078648,3.467324879,95.69290739,2.553943127,1.727552284,2.827615447,6193.387649,26702.59611,0.786081457,7.644139991,2.66795004,1.422500466,0.609435728,18.57894732,2.520035368,3.370006918,20.025594,7.377747711,1.998814758,12.67598904
0,59.99121369,0,80.58918884,22.23472008,3.353684177,3.385683637,81.84516106,2.741043736,1.534267314,2.020204499,12363.93039,12237.98746,2.15932861,18.79616295,3.124345404,2.489320355,0.539361585,15.64333675,1.978486343,3.888964725,8.197100142,9.762101491,7.315338283,5.550705093
0,34.24083951,0,115.2698538,-1.242268016,3.444067687,1.700032815,96.22128856,3.31344949,3.60331759,3.282735288,15004.56856,16772.31111,4.392714249,8.365786941,3.515497557,3.896681176,0.176172617,12.92596315,3.663273628,4.297083225,6.336181044,6.286002927,1.993794611,-5.680134606
0,40.99364681,0,476.6469186,13.65025056,0.965307828,3.148876058,71.06765106,2.642695193,1.35251235,1.420496313,8245.046722,23749.98508,0.246730968,12.29550564,2.805439037,0.654484372,1.68524572,7.602198849,2.788350549,2.306878305,15.2741905,6.682147862,11.40502064,2.002289502
0,26.29879809,0,1393.279933,1.938029454,1.099840598,6.092217124,69.02204937,2.871634869,0.131802594,2.78694035,2786.310684,30087.64629,4.861845234,13.80935576,3.501456154,2.944080147,0.899493257,6.539259276,6.797413415,1.299460192,-6.760197286,7.709944866,1.417442772,-0.36012568
0,38.31218289,0,643.7010581,-9.165796988,3.120959735,4.334168836,72.05373808,3.017878392,0.875818447,0.116387046,-899.4223575,10297.13836,1.119235601,19.46519795,3.117138997,4.705693165,-0.30148955,4.684110834,4.057162103,2.915181253,3.592914173,3.502232785,2.109592408,4.160355592
0,56.55334175,0,1396.463045,29.95050886,3.469709339,-0.587498116,30.52804566,5.001913582,4.038991967,4.213993253,7540.171337,-5511.195845,4.507730517,14.69654229,3.112833018,2.86898557,-0.498089206,19.08843647,1.321049748,2.905119768,4.052291182,1.97325789,-0.109330764,1.186561138
0,40.25459967,0,57.46552747,23.45679641,4.149398377,2.440680513,84.42747147,1.79986758,3.518956006,3.979563996,21519.98715,17575.94699,4.279185553,16.06035213,2.704102561,1.408023528,3.460834146,13.86377311,1.222340907,2.58816008,18.83573282,0.336271218,8.978625911,8.556790137
0,20.40792237,0,907.4656878,25.90699076,4.050450578,4.068510717,42.71849989,2.581129132,1.299671771,2.693179174,6419.759636,9689.028215,8.494718424,14.92578513,2.748143913,1.973025484,0.112064525,0.66067794,1.289245453,3.69176811,16.58147724,2.015683032,11.06494183,11.91464679
0,38.52278667,0,1680.720978,15.50219887,2.955324293,3.826841254,78.55705952,3.056279831,1.897835985,3.989830491,4026.231954,28782.83928,-1.163834426,17.95914749,3.033239077,1.32179364,-0.665250555,1.121451334,1.567330031,0.575721208,8.288153034,3.718236387,-0.381161935,6.229217704
0,28.48057653,0,504.0763812,-5.162212139,4.176614469,2.185767504,44.51059593,1.903860955,2.591484123,3.041136484,1115.437856,9475.203227,2.029485271,17.48887931,3.129030498,0.493585838,0.307465223,11.66445143,2.953580332,3.656139358,4.386689698,16.11802468,6.37955996,-2.444855473
0,35.44624456,0,-158.3978793,5.498293289,4.155882952,4.041656621,42.35091498,3.557424966,2.015324914,0.947982512,11154.20921,24094.09965,0.136308511,13.62228676,3.269724811,0.887198705,1.20801418,5.689128305,1.387992442,3.189259759,1.348435391,2.373657378,-3.292385711,-0.093327106
0,52.48112833,0,770.1673337,-0.450826775,2.417975345,4.298869567,29.50226702,1.332212311,4.80633095,1.707516416,12524.68254,25682.62954,2.935933783,14.85307259,2.931480842,4.681235751,-0.079278668,43.57039075,4.333477923,3.504504682,30.69877053,6.621706864,15.2569049,4.124760543
0,46.13689122,0,546.2252949,7.335814952,2.136210176,1.934882972,52.04627695,2.875110562,2.506366538,2.640680414,9619.596301,14862.35863,0.799573701,18.50679185,3.208836242,3.27439993,0.807872714,4.815515099,2.262056219,2.104228279,10.41778513,6.625812929,8.339923052,7.548343589
0,22.08824918,0,1308.37188,17.83687183,2.409668831,4.974396995,42.24448817,2.727312219,1.719571151,3.707582416,-328.8013519,9779.804009,11.38273033,16.65676469,3.007296171,2.431852781,0.15133565,5.036655693,4.928211619,2.772105869,-2.10292867,0.869949098,2.536356463,5.127691339
0,32.49248921,0,1078.159425,6.122362946,3.751438195,3.076575196,46.59147741,3.042214059,3.607194353,4.926223187,5580.163876,20118.27101,3.876069916,16.86960414,3.256668066,4.136292808,-0.057216962,12.11261831,2.944649486,4.720017887,5.450924985,8.004547569,-1.094042356,-0.150357119
0,61.53819347,0,1374.536782,5.217580591,2.693182257,1.963839157,40.16605744,1.929071674,3.697517104,3.009513609,8720.635396,16265.12606,10.07425698,27.93099123,4.071184038,2.102453139,-0.354169706,20.58920898,2.825173117,3.52265498,-0.739231134,5.419259558,-0.34652998,-1.750419899
0,29.42265339,0,332.2552033,24.60518615,3.486351477,2.517244748,50.67467156,2.8018988,4.505347923,1.390802106,12303.89217,24952.4214,2.969262771,14.1889728,2.991893455,0.85840866,-0.702685079,36.97660696,3.785099464,2.5990638,19.22461554,7.274701761,11.53079377,7.260494846
0,25.80028909,0,407.9360874,13.83327162,3.705774928,0.795150065,64.36266196,2.816623063,3.626284466,3.269071398,13843.17397,22522.43747,-1.665811417,10.46836286,2.671694739,5.29511567,-0.929352056,11.87411947,3.070132349,3.66425517,13.29229915,8.605091721,1.754887179,8.22301568
0,52.92529001,0,1163.372101,11.52050784,3.913523897,1.581301441,80.76601769,3.577434637,1.516366767,6.858144544,7614.052051,23186.09263,3.515004545,22.18811752,4.217332057,4.530123593,0.063926165,14.54344742,4.028001044,1.824573347,7.942665451,4.381534411,-4.964855585,10.63545125
0,20.84838142,0,998.2819557,8.26406176,2.871831623,3.385771678,92.55594141,2.108333089,0.991342429,3.143139487,-1040.179621,12139.08224,4.012912127,16.7584777,3.263109863,0.851962627,1.213286687,1.615359465,3.454687151,3.572148733,-1.600680539,4.197493145,2.64396648,-0.261084859
0,36.10546623,0,425.7992809,33.02084163,2.616936328,2.47207057,21.46004401,2.706619801,4.6279523,0.129033844,13222.84189,25372.69942,0.503055902,15.28699936,2.957307891,2.924473296,0.4484364,26.91292203,-0.470662688,3.731799289,18.74774326,4.023873085,18.55210068,17.34489257
0,37.24518437,0,554.3367678,7.039222567,2.09506131,4.535570937,17.56921512,1.470022407,1.32944687,3.063162071,8186.810917,4174.692655,0.719359678,5.709823845,3.287518292,1.957877049,3.600157073,16.94859594,2.956872222,3.19545277,10.62911657,10.57633502,-3.858210159,0.03130184
0,37.88394531,0,289.3623177,15.68617606,2.523248229,3.226619301,95.36256067,3.257504875,3.694277503,3.666516491,8932.222812,17209.15932,1.012868729,15.21643484,2.323649278,2.561247114,1.715362988,8.93475689,2.908596221,3.271740436,8.811891487,12.18565515,2.47050928,8.099033801
0,32.86402959,0,1277.603181,27.95949388,4.345365832,-0.025638302,20.32894865,0.475714502,1.669466538,3.535927745,11520.39814,10857.14554,5.50084681,16.95977864,3.255132266,4.385983411,0.973430346,7.753182333,1.094318428,2.397552523,0.295819102,0.46863155,1.460628185,4.580985514
0,51.40754906,0,1260.765606,34.52817631,0.234865942,4.731771323,71.62946577,3.671124961,0.748640026,3.196180648,5946.736983,6802.078033,0.600024851,9.944984241,3.07134034,2.787201911,2.861072946,19.08716842,4.300960547,3.166647917,18.01146937,9.602343086,0.877850623,10.32913115
0,34.3433957,0,608.3524649,5.424032281,4.554054415,2.154086921,46.93030232,2.314707008,3.870528853,1.548664729,7764.638648,26357.97372,-0.493944993,24.06953499,4.214065922,2.483593073,0.789755149,19.20847632,4.66124423,1.297609648,25.14161895,4.679546487,12.35076272,11.40040898
0,47.58537751,0,634.7814944,10.63902724,1.042923541,0.387508352,90.10691253,2.903893358,5.477858274,0.755146719,13724.30184,-5390.514772,2.752499671,10.12535182,2.859978628,2.766137668,1.009986116,22.42812112,4.969730678,2.007008995,-1.990975876,1.890180629,4.388157866,0.653178569
0,44.43574372,0,1269.575905,4.514064954,1.610804972,4.677724659,60.37623909,4.016539033,1.115524176,3.370473281,-1326.599112,19677.49051,0.602077421,9.6437329,3.109498637,3.089455191,1.965366249,1.197886032,2.944172759,1.781502637,3.933201328,6.915166775,-2.780735882,4.772286616
0,44.40755846,0,170.4071008,14.93070042,3.755843153,3.187544739,51.03482051,3.237311563,2.419428136,0.886795121,128.3527899,11075.50002,1.779378341,24.70615464,4.041786641,3.064176462,1.253743702,7.747571887,5.35887406,1.494368057,-0.456006872,7.915180058,6.877222102,7.7632808
0,49.5236692,0,-329.210623,5.236549718,4.550138536,3.092404565,78.75038685,2.250498521,3.525083386,1.196450907,14275.91825,17690.2459,4.074943548,12.69508413,3.285704131,1.354018506,0.51622357,15.25089612,2.297943768,3.096681643,10.69475411,5.654146124,3.92555638,4.07675557
0,39.25864167,0,246.038309,19.02462092,3.013816927,3.695352216,52.77031364,2.367248792,2.035640316,2.813036,8769.838245,-97.20997234,-0.222533948,20.56646857,4.466996866,0.63864434,-0.47092305,3.624236617,2.157615513,2.9712338,7.090675505,3.57710904,2.698951304,11.00515619
0,43.15708468,0,1239.67232,8.022105709,2.082085469,3.427298916,104.1336438,2.708859121,1.554269406,3.296283699,-1932.540235,11751.11648,-2.585860833,20.51833989,2.995078874,2.525268713,-0.588072492,5.953538782,1.391456205,2.844605091,18.26081396,2.381952036,2.482036125,6.695909561
0,52.48162295,0,168.6527671,12.72713606,4.074789481,0.193392505,30.05116328,0.866601396,-0.177003443,3.007699527,9644.155275,1258.948443,0.016878697,15.03389742,3.091365787,2.590387548,0.841681246,11.51715174,5.469235988,2.600370196,2.022310184,3.243858797,-0.098274993,5.236395786
0,41.75801522,0,1113.238838,15.00570583,1.490166627,1.629899051,47.54363607,2.320441116,1.794993483,2.25898864,6188.707574,14832.81556,4.201494885,21.90908094,3.953663635,2.080625891,1.703268156,12.66067683,6.616441277,1.558160598,2.557880322,8.78936805,-0.767161269,3.177266561
0,34.88931463,0,1147.005734,6.366012698,3.37950693,0.502839725,57.57066776,4.454473381,4.44393549,0.693173369,12526.76409,9506.446209,4.412659894,8.113261734,2.906487591,4.445979371,0.849593186,20.80311812,4.597252467,3.402572312,21.11794762,18.00979708,3.018621961,11.94085614
0,33.066897,0,635.9812415,24.05100502,2.785936124,2.470485586,76.02972899,2.735260589,1.224446124,1.41261695,6823.134496,14578.42521,-0.985112107,11.24588101,2.914048209,-0.889141711,0.363999168,12.22570058,2.531039606,2.38396124,12.38799939,8.87882893,3.386996873,1.664169278
0,28.33323732,0,22.15816428,-0.35484476,1.771305293,4.332739411,54.70521759,3.21030695,1.908322991,1.214577178,9584.546138,8379.744267,1.203894062,10.5325404,2.593305048,2.956540598,1.200926224,15.50982543,3.76120175,2.937359386,20.79104117,4.763852306,4.002828467,8.037831777
0,23.3831129,0,801.0300268,9.344135571,0.596323241,4.617182013,127.0738026,2.460975249,0.577206199,3.222240913,4352.829137,7435.521713,4.00439468,17.60290257,2.883876301,1.884302577,0.691130559,-4.640498998,4.824586694,3.789778799,5.589517931,2.872585918,0.670811042,-0.239772353
0,31.96491406,0,506.1247769,18.01708427,2.526727823,1.09628994,86.23752599,1.79945248,3.273596893,2.714582834,12511.32798,14400.39674,-0.894819839,18.10267782,2.821060624,0.352450334,1.366608329,15.27233115,1.317344931,2.994436904,13.10177148,5.669425521,4.903998553,10.59442416
0,29.90568326,0,947.8881671,11.96904689,1.595185883,0.621741043,24.61384556,2.837235722,2.577958125,2.572577999,1617.313637,697.2910812,1.475391223,11.1246576,2.761758244,5.690050658,0.115549149,9.475285844,1.541838964,2.535077654,13.55994456,1.364499792,-2.769851339,2.638819992
0,33.54994541,0,155.9785264,2.132823197,3.094028025,3.91566627,103.8482422,1.24366322,1.226897755,3.845607126,9363.503832,9428.191168,6.958493573,12.51284961,3.023079424,4.664619958,0.349415541,7.905178593,3.74459774,3.0541294,-0.636651596,3.329990817,4.307028402,-6.314503586
0,28.69547659,0,633.7816832,-3.171339951,3.611924326,3.49877747,42.58932802,1.907382897,-0.627721608,3.502533481,-5499.933229,15838.18446,2.340148897,15.0138036,2.499827042,4.568674076,2.296184395,5.325768006,-0.046546508,2.50875519,-9.992044552,-0.923371711,3.300681048,1.156553103
0,44.93426707,0,63.52737191,11.11132916,1.243540856,2.856069937,99.91201773,1.711422675,1.817409433,4.662506444,16549.75022,22054.18041,-1.222324575,10.43970177,2.992116662,1.948253386,0.785881387,14.71938205,2.473710796,2.414556655,14.76292695,12.71413579,2.852371651,14.79547849
0,40.97766946,0,1139.661126,12.92628481,3.280035573,2.851161683,72.63958075,2.92951909,2.587853461,2.196407952,6651.720145,28223.95435,1.78846473,7.885653011,2.380296329,2.879123617,0.848978191,6.463246785,2.409015401,2.368981616,4.286790375,0.384846748,5.142493992,0.89188163
0,55.13415674,0,586.917337,0.057882467,1.067268871,1.559431175,89.01874867,3.531267266,1.009599127,-0.005399421,2851.576103,-469.4948592,3.089191699,11.56130784,3.518986234,4.793804577,-0.357101918,19.49757458,0.003695993,3.64830136,1.303493196,6.579516681,5.688912835,-3.018131045
0,27.60386474,0,780.2572188,-0.044587971,2.290073767,1.742778273,30.27871106,2.563706314,3.26072305,3.382573101,3927.77221,291.4260512,-1.304759709,14.43724821,2.97446283,3.521965315,1.88576476,9.768373229,5.114697354,1.967476182,15.13650766,8.393250561,7.386584231,-1.668022308
0,42.14663615,0,1594.140119,18.19972771,4.098658422,1.397868512,80.98124718,3.00844974,2.578746291,3.826114169,8000.007432,24066.49498,9.01419545,18.39700774,4.107613304,3.169618484,1.479583031,7.491684168,7.513319532,3.855653423,14.92190695,5.787051836,10.58740518,0.472455094
0,48.55898024,0,321.4474224,14.92962134,6.074219477,1.755806395,98.75420705,2.305054097,2.25147704,3.603581182,7665.741276,-2860.171909,1.414638388,4.202987713,3.01593098,4.641728087,1.536377354,15.65823133,4.997688301,2.6973257,5.592405669,-1.964452002,0.636940962,-3.791590671
0,37.33514298,0,1001.836216,-4.682347577,2.921445149,0.412787712,76.31220448,2.257308544,2.848228612,1.572953576,7508.297502,3190.858526,4.029850306,20.55659139,2.710324828,1.081630708,2.426741308,13.25824284,1.026108006,2.808384827,-1.573384619,0.669880605,-0.347712334,-4.252860219
0,44.68593086,0,1388.627258,8.682446652,4.946448295,2.03032567,26.69589495,2.956722189,4.474555346,2.121696641,21883.45669,6293.149679,0.067775141,11.12778062,3.498828088,2.658794816,2.076997348,25.8230752,0.591379002,4.569421604,12.13285081,-1.19855957,-1.284403613,3.428652939
0,53.12690335,0,1440.44478,5.101002042,0.201097471,4.179812331,110.8641893,3.467197115,2.790930578,1.887798552,9504.172811,12819.50721,-2.055558197,17.72076792,3.207865336,1.68507648,1.578468224,17.25157469,2.839510123,0.963586472,5.255971204,10.44995146,4.454042734,17.02961779
0,36.2011962,0,417.4254707,-3.476332722,3.218508539,1.805013029,82.58584907,2.017314746,0.601390911,5.268061621,4828.498063,24001.40901,1.291974901,12.47672607,2.989525548,2.319585862,-0.278046385,11.1038362,0.72911373,4.693800557,17.5202761,6.380420494,4.15201748,0.346139629
0,35.24466192,0,508.1202018,-10.73812392,2.284957344,2.195439652,45.12599144,2.089354545,1.36421296,1.85788962,4509.645429,11943.19945,-1.881505633,18.07422428,3.289142378,1.347727289,1.867623475,10.40271474,2.227110733,3.44675133,3.503548573,3.377566157,0.573183551,6.431562125
0,39.0026484,0,385.7480664,-1.961325344,4.308988539,3.278486864,86.95869828,1.186197239,4.470485175,3.243330348,7908.524738,10116.9895,5.548988588,21.63402934,4.140185498,2.763437465,1.426784129,22.416549,3.142987725,4.769393355,10.91474815,2.250038039,0.20128957,0.578333124
0,37.37474737,0,1284.093155,2.035403481,1.349712693,4.602912502,77.47236322,2.817731844,0.77292339,3.951117463,5003.495919,30262.67189,9.437437287,16.67025215,2.944897138,3.930791814,0.624974787,5.253642631,6.34031998,2.209658816,1.718845254,2.293090852,-1.451411632,0.184442092
0,51.43786609,0,738.3348568,27.92705365,4.534727672,1.921128937,89.4891428,1.256760652,5.05741231,3.138176762,18118.13227,10157.54977,0.737499411,12.20508366,2.878975147,0.455485209,0.149748467,32.46360856,3.796711997,3.505144919,26.12528222,10.7228545,14.48580795,7.928574213
0,51.04201937,0,1521.024353,11.98807938,1.631094334,0.820421852,80.42777074,1.968805203,5.333106565,5.262219786,22680.52505,10653.16583,2.042165998,12.26973505,2.962988564,3.510807977,1.349682701,24.34115856,1.392379174,3.77166767,0.331211223,1.387781227,1.96484542,2.844461617
